objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverydate,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified
167968,AT,2024adll,133.48828604999017,37.373722,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 09:38:15.000,20.5444,111.0,r,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-05 18:56:30,ZTF24abutvtk,2024TNSTR4767....1M,,2024-12-05 18:56:43,2024-12-05 18:56:43
167967,AT,2024adlk,128.92345996666953,59.0515263666665,,,,74.0,ALeRCE,48.0,ZTF,2024-11-30 11:20:06.003,20.6094,111.0,r,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-05 18:56:30,ZTF24abvfxas,2024TNSTR4767....1M,,2024-12-05 18:56:43,2024-12-05 18:56:43
167966,AT,2024adlj,8.35096380000176,24.75452259999985,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 05:20:02.003,20.3278,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-05 18:56:30,ZTF24abvknct,2024TNSTR4767....1M,,2024-12-05 18:56:42,2024-12-05 18:56:42
167964,AT,2024adlh,158.61002955,30.255424700000003,,,,74.0,ALeRCE,48.0,ZTF,2024-11-30 10:57:16.001,20.55,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-05 18:56:30,ZTF24abvzfgd,2024TNSTR4767....1M,,2024-12-05 18:56:40,2024-12-05 18:56:40
167960,AT,2024adld,75.99918752584726,-21.83980458460568,,,,74.0,ALeRCE,48.0,ZTF,2024-11-30 07:41:58.001,19.9801,111.0,r,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-05 18:56:30,ZTF24abwgurw,2024TNSTR4767....1M,,2024-12-05 18:56:37,2024-12-05 18:56:37
167956,AT,2024adkz,162.10273680004684,72.12594765,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 10:49:30.996,20.801,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-05 18:56:30,ZTF24abwjpgf,2024TNSTR4767....1M,,2024-12-05 18:56:34,2024-12-05 18:56:34
167955,AT,2024adky,158.66072062777644,31.586327961137066,,,,74.0,ALeRCE,48.0,ZTF,2024-11-30 10:57:16.001,20.5816,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-05 18:56:30,ZTF24abwkugn,2024TNSTR4767....1M,,2024-12-05 18:56:33,2024-12-05 18:56:33
167954,AT,2024adkx,169.98291850000223,-4.8411129,,,,74.0,ALeRCE,48.0,ZTF,2024-11-30 12:28:46.004,20.1034,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-05 18:56:30,ZTF24abwlfed,2024TNSTR4767....1M,,2024-12-05 18:56:33,2024-12-05 18:56:33
167951,AT,2024adku,193.4174111,41.959477,,,,48.0,ZTF,48.0,ZTF,2024-11-30 12:15:04.003,20.0441,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-05 16:20:31,ZTF24abwlhlo,2024TNSTR4772....1S,,2024-12-05 16:20:32,2024-12-05 16:20:32
167950,AT,2024adkt,190.2701359,-3.472252,,,,48.0,ZTF,48.0,ZTF,2024-12-02 13:00:50.002,19.6807,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-05 16:20:19,ZTF24abwlhuv,2024TNSTR4772....1S,,2024-12-05 16:20:20,2024-12-05 16:20:20
167948,AT,2024adkr,133.082268947,16.9464436842,,,,18.0,ATLAS,18.0,ATLAS,2024-12-03 12:54:25.056,18.582,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-05 15:56:07,"ATLAS24rbg, GOTO24ito",2024TNSTR4768....1T,,2024-12-05 15:56:08,2024-12-05 15:56:08
167946,AT,2024adkp,143.7169952,20.4737644,,,,139.0,LAST,139.0,LAST,2024-12-05 02:21:46.000,19.75,1.0,Clear,"R. Konno (WIS), S. Garrappa (WIS), E. O. Ofek (WIS), S. Ben-Ami (WIS), D. Polishook (WIS), P. Chen (WIS), A. Krassilchtchikov (WIS), Y. M. Shani (WIS), E. Segre (WIS), A. Gal-Yam (WIS), S. Spitzer (WIS), and K. Rybicki (WIS) on behalf of the LAST Collaboration ",2024-12-05 15:06:23,,2024TNSTR4770....1K,,2024-12-05 15:06:24,2024-12-05 15:06:24
167945,AT,2024adko,175.4379282,8.3637375,,,,48.0,ZTF,48.0,ZTF,2024-11-30 10:48:05.996,19.9919,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-05 13:34:25,"ZTF24abwlgza, ATLAS24rhf",2024TNSTR4772....1S,,2024-12-05 13:34:26,2024-12-05 13:34:26
167944,AT,2024adkn,172.3540068,52.4833914,,,,48.0,ZTF,48.0,ZTF,2024-12-03 12:49:17.999,19.3428,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-05 13:34:18,"ZTF24abwlhjm, ATLAS24rfw",2024TNSTR4772....1S,,2024-12-05 13:34:19,2024-12-05 13:34:19
167943,AT,2024adkm,221.9646136,24.0189862,,,,48.0,ZTF,48.0,ZTF,2024-12-05 12:24:31.003,19.3706,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-05 13:34:16,ZTF24abwledu,2024TNSTR4772....1S,,2024-12-05 13:34:18,2024-12-05 13:34:18
167942,AT,2024adkl,209.2893245,11.5513448,,,,48.0,ZTF,48.0,ZTF,2024-12-03 12:13:04.995,19.0717,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-05 13:34:15,"ZTF24abvrohe, ATLAS24ria",2024TNSTR4772....1S,,2024-12-05 13:34:16,2024-12-05 13:34:16
167941,AT,2024adkk,219.6173027,22.9061604,,,,48.0,ZTF,48.0,ZTF,2024-12-05 12:24:31.003,19.401,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-05 13:33:47,ZTF24abwledt,2024TNSTR4772....1S,,2024-12-05 13:33:48,2024-12-05 13:33:48
167938,AT,2024adkh,126.843176,21.6159703,,,,48.0,ZTF,48.0,ZTF,2024-12-03 10:06:34.004,19.8864,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-05 11:56:10,ZTF24abvefks,2024TNSTR4772....1S,,2024-12-05 11:56:11,2024-12-05 11:56:11
167929,AT,2024adjy,146.2960106,8.318619,,,,59.0,GOTO,59.0,GOTO,2024-12-05 03:01:07.392,19.02,120.0,L,"G. Ramsay, D. O'Neill, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, A. Kumar, on behalf of GOTO collaboration",2024-12-05 08:21:39,"GOTO24ite, ZTF24abwjxvr, ATLAS24rdk",2024TNSTR4769....1R,,2024-12-05 08:21:41,2024-12-05 12:56:57
167900,AT,2024adiw,174.114005,55.6864175,,,,10.0,XOSS,10.0,XOSS,2024-12-03 21:29:00.096,18.83,1.0,Clear,"Ziyang Mai, Jianlin Xu, Mi Zhang, Guoyou Sun, Jiangao Ruan, Jingyuan Zhao, Wenjie Zhou, Yong Ma, Quanzhi Ye, Zhuoyang Chen (Xingming Obs.), Hanjie Tan (AUUK), Guangwei Wu (NAAA), Xing Gao, Ali Esamdin, Chunhai Bai, Yong Wang (XAO), on behalf of the KATS team",2024-12-04 17:36:04,"KATS24X005, ATLAS24rbn",2024TNSTR4758....1M,,2024-12-04 17:36:05,2024-12-05 21:35:31
167715,AT,2024adcc,68.828494715385,-17.3373515,,,,48.0,ZTF,48.0,ZTF,2024-11-23 06:32:25.995,20.726,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-02 07:16:21,ZTF24abushfv,2024TNSTR4725....1S,,2024-12-02 07:16:22,2024-12-05 20:31:00
167245,SN,2024acka,216.928042,31.848831,0.085,3.0,SN Ia,24.0,GaiaAlerts,24.0,GaiaAlerts,2024-11-24 20:41:16.800,18.77,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",2024-11-27 10:52:52,"Gaia24dlo, ATLAS24qye, ZTF24abvgiou, GOTO24ivd",2024TNSTR4660....1H,2024TNSCR4776....1F,2024-11-27 10:52:54,2024-12-05 13:38:59
167141,AT,2024acga,16.0051274998,-3.52931875851,,,,59.0,GOTO,59.0,GOTO,2024-11-26 11:51:50.976,19.42,120.0,L,"D. O'Neill, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, G. Ramsay, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, A. Kumar, on behalf of GOTO collaboration",2024-11-26 13:34:35,"GOTO24ipc, ZTF24abuclbj, ATLAS24qwh, PS24mgz",2024TNSTR4643....1O,,2024-11-26 13:34:36,2024-12-05 10:41:56
166607,SN,2024abmp,190.358047,-8.4720669,0.025,10.0,SN II,48.0,ZTF,48.0,ZTF,2024-11-18 12:59:25.995,18.5839,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-11-19 13:22:22,"ZTF24abszcqd, ATLAS24qvt, GOTO24isn",2024TNSTR4546....1S,2024TNSCR4777....1S,2024-11-19 13:22:23,2024-12-05 18:54:21
152481,FRB,20210924D,152.752083,-4.691667,,130.0,FRB,150.0,TRAPUM,0.0,,2021-09-24 11:59:50.980,,,,"Emma Carli (University of Manchester), L. Levin (UoM), B. W. Stappers (UoM), E. D. Barr (MPIfR),  R. P. Breton (UoM), S. Buchner (SARAO), M. Burgay (INAF), M. Kramer (MPIfR), P. V. Padmanabh (MPIfG), A. Possenti (INAF), V. Venkatraman Krishnan (MPIfR),  S. S. Sridhar (SKA), J. D. Turner (UoM)",2024-06-04 08:13:32,,2024TNSFR4778....1C,,2024-06-04 08:13:32,2024-12-05 00:05:02
167919,AT,2024adjo,140.980489,29.8831958,,,,48.0,ZTF,48.0,ZTF,2024-12-02 11:24:31.968,20.6484,111.0,r,K. De (Caltech) on behalf of ZTF,2024-12-04 23:01:00,ZTF24abwbfot,2024TNSTR4762....1D,,2024-12-04 23:01:02,2024-12-04 23:01:02
167916,AT,2024adjm,140.919915556,15.8087022222,,,,18.0,ATLAS,18.0,ATLAS,2024-12-04 13:16:05.376,18.978,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-04 22:59:40,"ATLAS24qzy, GOTO24itf",2024TNSTR4751....1T,,2024-12-04 22:59:42,2024-12-04 22:59:42
167915,AT,2024adjl,136.100893803,33.2748177958,,,,4.0,Pan-STARRS,4.0,Pan-STARRS,2024-11-27 13:19:58.656,21.61,26.0,w,"K. C. Chambers, T. de Boer, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",2024-12-04 22:05:08,PS24mgy,2024TNSTR4756....1C,,2024-12-04 22:05:09,2024-12-04 22:05:09
167911,AT,2024adjh,3.0246907499999995,9.4765625,,,,74.0,ALeRCE,48.0,ZTF,2024-12-02 02:43:11.004,20.7274,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-04 18:13:40,ZTF24abvtkzl,2024TNSTR4750....1M,,2024-12-04 18:13:53,2024-12-04 18:13:53
167904,AT,2024adja,230.257853,51.6974769,,,,74.0,ALeRCE,48.0,ZTF,2024-12-04 12:18:01.002,18.618,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-04 18:13:40,ZTF24abwcujs,2024TNSTR4750....1M,,2024-12-04 18:13:46,2024-12-04 18:13:46
167903,AT,2024adiz,226.1605750500028,7.988000149999999,,,,74.0,ALeRCE,48.0,ZTF,2024-12-02 13:30:58.000,19.4039,111.0,r,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-04 18:13:40,ZTF24abwcygj,2024TNSTR4750....1M,,2024-12-04 18:13:44,2024-12-04 18:13:44
167902,AT,2024adiy,232.1949366000002,7.34319250000062,,,,74.0,ALeRCE,48.0,ZTF,2024-12-04 13:31:03.996,18.1899,111.0,r,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-04 18:13:40,ZTF24abwcylq,2024TNSTR4750....1M,,2024-12-04 18:13:43,2024-12-04 18:13:43
167898,AT,2024adiu,198.4975915,18.2507838,,,,48.0,ZTF,48.0,ZTF,2024-11-30 12:18:26.999,19.9974,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-04 13:13:45,ZTF24abuvltp,2024TNSTR4761....1S,,2024-12-04 13:13:46,2024-12-04 13:13:46
167889,AT,2024adil,157.244313333,48.67495,,,,18.0,ATLAS,18.0,ATLAS,2024-12-03 12:56:38.976,19.457,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-04 11:30:13,ATLAS24qzo,2024TNSTR4751....1T,,2024-12-04 11:30:15,2024-12-04 11:30:15
167888,AT,2024adik,198.459668571,24.9686914286,,,,18.0,ATLAS,18.0,ATLAS,2024-12-03 14:44:26.016,19.108,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-04 11:29:20,ATLAS24qzn,2024TNSTR4751....1T,,2024-12-04 11:29:21,2024-12-04 11:29:21
167882,AT,2024adie,176.0866533,74.7647355,,,,48.0,ZTF,48.0,ZTF,2024-12-02 11:12:04.003,19.6617,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-04 10:52:28,ZTF24abvfuqe,2024TNSTR4761....1S,,2024-12-04 10:52:29,2024-12-04 10:52:29
167867,AT,2018mox,125.0564321,44.2303986,,,,48.0,ZTF,48.0,ZTF,2018-04-13 04:46:49.152,18.4431,111.0,r,K. De (Caltech) on behalf of ZTF,2024-12-04 05:01:47,ZTF18aabimzz,2024TNSTR4762....1D,,2024-12-04 05:01:48,2024-12-04 05:01:48
167858,AT,2018mou,131.8148261,72.9857865,,,,48.0,ZTF,48.0,ZTF,2018-11-03 10:41:45.888,17.0686,111.0,r,K. De (Caltech) on behalf of ZTF,2024-12-04 04:01:08,ZTF18aabiwgd,2024TNSTR4762....1D,,2024-12-04 04:01:09,2024-12-04 04:01:09
167857,AT,2019aavz,165.1891651,-6.5784758,,,,48.0,ZTF,48.0,ZTF,2019-01-04 12:34:12.000,19.3942,111.0,r,K. De (Caltech) on behalf of ZTF,2024-12-04 04:00:58,ZTF19aaaponj,2024TNSTR4762....1D,,2024-12-04 04:00:59,2024-12-04 04:00:59
167856,AT,2021aico,163.5326369,60.0712773,,,,48.0,ZTF,48.0,ZTF,2021-05-31 04:46:31.008,20.6044,110.0,g,K. De (Caltech) on behalf of ZTF,2024-12-04 04:00:48,ZTF21abdflwd,2024TNSTR4762....1D,,2024-12-04 04:00:49,2024-12-04 04:00:49
167855,AT,2024adhm,152.63751,37.5858682,,,,48.0,ZTF,48.0,ZTF,2024-11-13 11:23:48.768,19.7111,110.0,g,K. De (Caltech) on behalf of ZTF,2024-12-04 04:00:20,ZTF18adokaur,2024TNSTR4762....1D,,2024-12-04 04:00:21,2024-12-04 04:00:21
167850,AT,2024adhh,203.9862588,12.5257019,,,,59.0,GOTO,59.0,GOTO,2024-12-01 06:32:06.720,18.71,120.0,L,"D. O'Neill, G. Ramsay, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, A. Kumar, on behalf of GOTO collaboration",2024-12-03 21:21:07,"GOTO24iqv, ZTF24abwcuwy, ATLAS24rah",2024TNSTR4739....1O,,2024-12-03 21:21:08,2024-12-04 18:13:45
167452,SN,2024acrz,205.4672585,29.6948841,0.044,3.0,SN Ia,48.0,ZTF,48.0,ZTF,2024-11-25 12:43:37.997,17.8023,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-11-30 13:10:51,"ZTF24abualfb, GOTO24iqr",2024TNSTR4700....1S,2024TNSCR4765....1F,2024-11-30 13:10:52,2024-12-04 12:42:23
167338,SN,2024acnp,166.6238871,32.0715686,0.035,3.0,SN Ia,18.0,ATLAS,18.0,ATLAS,2024-11-27 13:38:22.848,18.777,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-11-27 23:52:39,"ATLAS24qrw, ZTF24abuqgob, GOTO24iqz",2024TNSTR4658....1T,2024TNSCR4765....1F,2024-11-27 23:52:40,2024-12-04 09:44:10
